,qos value,time slice id,user id,service id,user ip add,user country,user as,service wsdl add,service provider,service ip add,service country,service as
12734,0.219,62.0,8.0,19.0,8,29,133,4082,819,934,1,227
12735,0.217,63.0,8.0,19.0,8,29,133,4082,819,934,1,227
12736,8.35,0.0,9.0,19.0,9,29,133,4082,819,934,1,227
12737,0.187,1.0,9.0,19.0,9,29,133,4082,819,934,1,227
12738,0.187,2.0,9.0,19.0,9,29,133,4082,819,934,1,227
12739,0.749,3.0,9.0,19.0,9,29,133,4082,819,934,1,227
12740,0.191,4.0,9.0,19.0,9,29,133,4082,819,934,1,227
12741,0.188,5.0,9.0,19.0,9,29,133,4082,819,934,1,227
12742,0.19,6.0,9.0,19.0,9,29,133,4082,819,934,1,227
12743,0.187,7.0,9.0,19.0,9,29,133,4082,819,934,1,227
12744,0.193,8.0,9.0,19.0,9,29,133,4082,819,934,1,227
12745,0.198,9.0,9.0,19.0,9,29,133,4082,819,934,1,227
12746,0.188,10.0,9.0,19.0,9,29,133,4082,819,934,1,227
12747,0.186,11.0,9.0,19.0,9,29,133,4082,819,934,1,227
12748,0.241,12.0,9.0,19.0,9,29,133,4082,819,934,1,227
12749,0.189,13.0,9.0,19.0,9,29,133,4082,819,934,1,227
12750,0.2,14.0,9.0,19.0,9,29,133,4082,819,934,1,227
12751,0.187,15.0,9.0,19.0,9,29,133,4082,819,934,1,227
12752,0.186,16.0,9.0,19.0,9,29,133,4082,819,934,1,227
12753,0.214,17.0,9.0,19.0,9,29,133,4082,819,934,1,227
12754,0.196,18.0,9.0,19.0,9,29,133,4082,819,934,1,227
12755,0.187,19.0,9.0,19.0,9,29,133,4082,819,934,1,227
12756,0.188,20.0,9.0,19.0,9,29,133,4082,819,934,1,227
12757,0.196,21.0,9.0,19.0,9,29,133,4082,819,934,1,227
12758,0.187,22.0,9.0,19.0,9,29,133,4082,819,934,1,227
12759,0.209,23.0,9.0,19.0,9,29,133,4082,819,934,1,227
12760,0.187,24.0,9.0,19.0,9,29,133,4082,819,934,1,227
12761,0.187,25.0,9.0,19.0,9,29,133,4082,819,934,1,227
12762,0.187,26.0,9.0,19.0,9,29,133,4082,819,934,1,227
12763,0.192,27.0,9.0,19.0,9,29,133,4082,819,934,1,227
12764,0.188,28.0,9.0,19.0,9,29,133,4082,819,934,1,227
12765,0.193,29.0,9.0,19.0,9,29,133,4082,819,934,1,227
12766,0.202,30.0,9.0,19.0,9,29,133,4082,819,934,1,227
12767,0.191,31.0,9.0,19.0,9,29,133,4082,819,934,1,227
12768,0.199,32.0,9.0,19.0,9,29,133,4082,819,934,1,227
12769,0.197,33.0,9.0,19.0,9,29,133,4082,819,934,1,227
12770,0.209,34.0,9.0,19.0,9,29,133,4082,819,934,1,227
12771,0.198,35.0,9.0,19.0,9,29,133,4082,819,934,1,227
12772,0.19,36.0,9.0,19.0,9,29,133,4082,819,934,1,227
12773,0.187,37.0,9.0,19.0,9,29,133,4082,819,934,1,227
12774,0.19,38.0,9.0,19.0,9,29,133,4082,819,934,1,227
12775,0.196,39.0,9.0,19.0,9,29,133,4082,819,934,1,227
12776,0.187,40.0,9.0,19.0,9,29,133,4082,819,934,1,227
12777,0.216,41.0,9.0,19.0,9,29,133,4082,819,934,1,227
12778,0.203,42.0,9.0,19.0,9,29,133,4082,819,934,1,227
12779,0.187,43.0,9.0,19.0,9,29,133,4082,819,934,1,227
12780,0.193,44.0,9.0,19.0,9,29,133,4082,819,934,1,227
12781,0.187,45.0,9.0,19.0,9,29,133,4082,819,934,1,227
12782,0.2,46.0,9.0,19.0,9,29,133,4082,819,934,1,227
12783,0.202,47.0,9.0,19.0,9,29,133,4082,819,934,1,227
12784,0.225,48.0,9.0,19.0,9,29,133,4082,819,934,1,227
12785,0.197,49.0,9.0,19.0,9,29,133,4082,819,934,1,227
12786,0.189,50.0,9.0,19.0,9,29,133,4082,819,934,1,227
12787,0.193,51.0,9.0,19.0,9,29,133,4082,819,934,1,227
12788,0.188,52.0,9.0,19.0,9,29,133,4082,819,934,1,227
12789,0.19,53.0,9.0,19.0,9,29,133,4082,819,934,1,227
12790,0.188,54.0,9.0,19.0,9,29,133,4082,819,934,1,227
12791,0.188,55.0,9.0,19.0,9,29,133,4082,819,934,1,227
12792,0.189,56.0,9.0,19.0,9,29,133,4082,819,934,1,227
12793,0.236,57.0,9.0,19.0,9,29,133,4082,819,934,1,227
12794,0.188,58.0,9.0,19.0,9,29,133,4082,819,934,1,227
12795,0.188,59.0,9.0,19.0,9,29,133,4082,819,934,1,227
12796,0.192,60.0,9.0,19.0,9,29,133,4082,819,934,1,227
12797,0.192,61.0,9.0,19.0,9,29,133,4082,819,934,1,227
12798,0.19,62.0,9.0,19.0,9,29,133,4082,819,934,1,227
12799,0.193,63.0,9.0,19.0,9,29,133,4082,819,934,1,227
12800,0.174,0.0,0.0,20.0,0,29,115,4080,819,934,1,227
12801,0.164,1.0,0.0,20.0,0,29,115,4080,819,934,1,227
12802,0.175,2.0,0.0,20.0,0,29,115,4080,819,934,1,227
12803,1.605,3.0,0.0,20.0,0,29,115,4080,819,934,1,227
12804,0.181,4.0,0.0,20.0,0,29,115,4080,819,934,1,227
12805,0.169,5.0,0.0,20.0,0,29,115,4080,819,934,1,227
12806,0.172,6.0,0.0,20.0,0,29,115,4080,819,934,1,227
12807,0.173,7.0,0.0,20.0,0,29,115,4080,819,934,1,227
12808,0.178,8.0,0.0,20.0,0,29,115,4080,819,934,1,227
12809,0.175,9.0,0.0,20.0,0,29,115,4080,819,934,1,227
12810,0.163,10.0,0.0,20.0,0,29,115,4080,819,934,1,227
12811,0.17,11.0,0.0,20.0,0,29,115,4080,819,934,1,227
12812,0.174,12.0,0.0,20.0,0,29,115,4080,819,934,1,227
12813,0.173,13.0,0.0,20.0,0,29,115,4080,819,934,1,227
12814,0.18,14.0,0.0,20.0,0,29,115,4080,819,934,1,227
12815,0.173,15.0,0.0,20.0,0,29,115,4080,819,934,1,227
12816,0.166,16.0,0.0,20.0,0,29,115,4080,819,934,1,227
12817,0.169,17.0,0.0,20.0,0,29,115,4080,819,934,1,227
12818,0.164,18.0,0.0,20.0,0,29,115,4080,819,934,1,227
12819,0.162,19.0,0.0,20.0,0,29,115,4080,819,934,1,227
12820,0.173,20.0,0.0,20.0,0,29,115,4080,819,934,1,227
12821,0.174,21.0,0.0,20.0,0,29,115,4080,819,934,1,227
12822,0.177,22.0,0.0,20.0,0,29,115,4080,819,934,1,227
12823,0.172,23.0,0.0,20.0,0,29,115,4080,819,934,1,227
12824,0.175,24.0,0.0,20.0,0,29,115,4080,819,934,1,227
12825,0.178,25.0,0.0,20.0,0,29,115,4080,819,934,1,227
12826,0.173,26.0,0.0,20.0,0,29,115,4080,819,934,1,227
12827,0.161,27.0,0.0,20.0,0,29,115,4080,819,934,1,227
12828,0.162,28.0,0.0,20.0,0,29,115,4080,819,934,1,227
12829,0.162,29.0,0.0,20.0,0,29,115,4080,819,934,1,227
12830,0.203,30.0,0.0,20.0,0,29,115,4080,819,934,1,227
12831,0.161,31.0,0.0,20.0,0,29,115,4080,819,934,1,227
12832,0.172,32.0,0.0,20.0,0,29,115,4080,819,934,1,227
12833,0.174,33.0,0.0,20.0,0,29,115,4080,819,934,1,227
12834,0.163,34.0,0.0,20.0,0,29,115,4080,819,934,1,227
12835,0.161,35.0,0.0,20.0,0,29,115,4080,819,934,1,227
12836,0.172,36.0,0.0,20.0,0,29,115,4080,819,934,1,227
12837,0.166,37.0,0.0,20.0,0,29,115,4080,819,934,1,227
12838,0.161,38.0,0.0,20.0,0,29,115,4080,819,934,1,227
12839,0.175,39.0,0.0,20.0,0,29,115,4080,819,934,1,227
12840,0.161,40.0,0.0,20.0,0,29,115,4080,819,934,1,227
12841,0.164,41.0,0.0,20.0,0,29,115,4080,819,934,1,227
12842,0.174,42.0,0.0,20.0,0,29,115,4080,819,934,1,227
12843,0.175,43.0,0.0,20.0,0,29,115,4080,819,934,1,227
12844,0.163,44.0,0.0,20.0,0,29,115,4080,819,934,1,227
12845,0.173,45.0,0.0,20.0,0,29,115,4080,819,934,1,227
12846,0.172,46.0,0.0,20.0,0,29,115,4080,819,934,1,227
12847,0.172,47.0,0.0,20.0,0,29,115,4080,819,934,1,227
12848,0.173,48.0,0.0,20.0,0,29,115,4080,819,934,1,227
12849,0.173,49.0,0.0,20.0,0,29,115,4080,819,934,1,227
12850,0.173,50.0,0.0,20.0,0,29,115,4080,819,934,1,227
12851,0.162,51.0,0.0,20.0,0,29,115,4080,819,934,1,227
12852,0.173,52.0,0.0,20.0,0,29,115,4080,819,934,1,227
12853,0.162,53.0,0.0,20.0,0,29,115,4080,819,934,1,227
12854,0.163,54.0,0.0,20.0,0,29,115,4080,819,934,1,227
12855,0.161,55.0,0.0,20.0,0,29,115,4080,819,934,1,227
12856,0.174,56.0,0.0,20.0,0,29,115,4080,819,934,1,227
12857,0.172,57.0,0.0,20.0,0,29,115,4080,819,934,1,227
12858,0.166,58.0,0.0,20.0,0,29,115,4080,819,934,1,227
12859,0.173,59.0,0.0,20.0,0,29,115,4080,819,934,1,227
12860,0.164,60.0,0.0,20.0,0,29,115,4080,819,934,1,227
12861,0.191,61.0,0.0,20.0,0,29,115,4080,819,934,1,227
12862,0.177,62.0,0.0,20.0,0,29,115,4080,819,934,1,227
12863,0.174,63.0,0.0,20.0,0,29,115,4080,819,934,1,227
12864,0.296,0.0,1.0,20.0,1,29,115,4080,819,934,1,227
12865,0.282,1.0,1.0,20.0,1,29,115,4080,819,934,1,227
12866,0.282,2.0,1.0,20.0,1,29,115,4080,819,934,1,227
12867,0.298,3.0,1.0,20.0,1,29,115,4080,819,934,1,227
12868,0.285,4.0,1.0,20.0,1,29,115,4080,819,934,1,227
12869,0.282,5.0,1.0,20.0,1,29,115,4080,819,934,1,227
12870,0.283,6.0,1.0,20.0,1,29,115,4080,819,934,1,227
12871,0.282,7.0,1.0,20.0,1,29,115,4080,819,934,1,227
12872,0.293,8.0,1.0,20.0,1,29,115,4080,819,934,1,227
12873,0.289,9.0,1.0,20.0,1,29,115,4080,819,934,1,227
12874,0.288,10.0,1.0,20.0,1,29,115,4080,819,934,1,227
12875,0.282,11.0,1.0,20.0,1,29,115,4080,819,934,1,227
12876,0.283,12.0,1.0,20.0,1,29,115,4080,819,934,1,227
12877,0.283,13.0,1.0,20.0,1,29,115,4080,819,934,1,227
12878,0.289,14.0,1.0,20.0,1,29,115,4080,819,934,1,227
12879,0.283,15.0,1.0,20.0,1,29,115,4080,819,934,1,227
12880,0.283,16.0,1.0,20.0,1,29,115,4080,819,934,1,227
12881,0.284,17.0,1.0,20.0,1,29,115,4080,819,934,1,227
12882,0.283,18.0,1.0,20.0,1,29,115,4080,819,934,1,227
12883,0.283,19.0,1.0,20.0,1,29,115,4080,819,934,1,227
12884,0.292,20.0,1.0,20.0,1,29,115,4080,819,934,1,227
12885,0.282,21.0,1.0,20.0,1,29,115,4080,819,934,1,227
12886,0.282,22.0,1.0,20.0,1,29,115,4080,819,934,1,227
12887,0.282,23.0,1.0,20.0,1,29,115,4080,819,934,1,227
12888,0.303,24.0,1.0,20.0,1,29,115,4080,819,934,1,227
12889,0.286,25.0,1.0,20.0,1,29,115,4080,819,934,1,227
12890,0.283,26.0,1.0,20.0,1,29,115,4080,819,934,1,227
12891,0.283,27.0,1.0,20.0,1,29,115,4080,819,934,1,227
12892,0.282,28.0,1.0,20.0,1,29,115,4080,819,934,1,227
12893,0.283,29.0,1.0,20.0,1,29,115,4080,819,934,1,227
12894,0.283,30.0,1.0,20.0,1,29,115,4080,819,934,1,227
12895,0.283,31.0,1.0,20.0,1,29,115,4080,819,934,1,227
12896,0.283,32.0,1.0,20.0,1,29,115,4080,819,934,1,227
12897,0.292,33.0,1.0,20.0,1,29,115,4080,819,934,1,227
12898,0.283,34.0,1.0,20.0,1,29,115,4080,819,934,1,227
12899,0.283,35.0,1.0,20.0,1,29,115,4080,819,934,1,227
12900,0.283,36.0,1.0,20.0,1,29,115,4080,819,934,1,227
12901,0.308,37.0,1.0,20.0,1,29,115,4080,819,934,1,227
12902,0.283,38.0,1.0,20.0,1,29,115,4080,819,934,1,227
12903,0.283,39.0,1.0,20.0,1,29,115,4080,819,934,1,227
12904,0.283,40.0,1.0,20.0,1,29,115,4080,819,934,1,227
12905,0.282,41.0,1.0,20.0,1,29,115,4080,819,934,1,227
12906,0.288,42.0,1.0,20.0,1,29,115,4080,819,934,1,227
12907,0.295,43.0,1.0,20.0,1,29,115,4080,819,934,1,227
12908,0.289,44.0,1.0,20.0,1,29,115,4080,819,934,1,227
12909,0.282,45.0,1.0,20.0,1,29,115,4080,819,934,1,227
12910,0.283,46.0,1.0,20.0,1,29,115,4080,819,934,1,227
12911,0.282,47.0,1.0,20.0,1,29,115,4080,819,934,1,227
12912,0.308,48.0,1.0,20.0,1,29,115,4080,819,934,1,227
12913,0.284,49.0,1.0,20.0,1,29,115,4080,819,934,1,227
12914,0.283,50.0,1.0,20.0,1,29,115,4080,819,934,1,227
12915,0.287,51.0,1.0,20.0,1,29,115,4080,819,934,1,227
12916,0.283,52.0,1.0,20.0,1,29,115,4080,819,934,1,227
12917,0.289,53.0,1.0,20.0,1,29,115,4080,819,934,1,227
12918,0.288,54.0,1.0,20.0,1,29,115,4080,819,934,1,227
12919,0.298,55.0,1.0,20.0,1,29,115,4080,819,934,1,227
12920,0.283,56.0,1.0,20.0,1,29,115,4080,819,934,1,227
12921,0.377,57.0,1.0,20.0,1,29,115,4080,819,934,1,227
12922,0.282,58.0,1.0,20.0,1,29,115,4080,819,934,1,227
12923,0.282,59.0,1.0,20.0,1,29,115,4080,819,934,1,227
12924,0.283,60.0,1.0,20.0,1,29,115,4080,819,934,1,227
12925,0.289,61.0,1.0,20.0,1,29,115,4080,819,934,1,227
12926,0.283,62.0,1.0,20.0,1,29,115,4080,819,934,1,227
12927,0.283,63.0,1.0,20.0,1,29,115,4080,819,934,1,227
12928,1.523,0.0,2.0,20.0,2,15,94,4080,819,934,1,227
12929,0.284,1.0,2.0,20.0,2,15,94,4080,819,934,1,227
12930,0.284,2.0,2.0,20.0,2,15,94,4080,819,934,1,227
12931,0.731,3.0,2.0,20.0,2,15,94,4080,819,934,1,227
12932,0.284,4.0,2.0,20.0,2,15,94,4080,819,934,1,227
12933,0.284,5.0,2.0,20.0,2,15,94,4080,819,934,1,227
12934,0.289,6.0,2.0,20.0,2,15,94,4080,819,934,1,227
12935,0.283,7.0,2.0,20.0,2,15,94,4080,819,934,1,227
12936,0.285,8.0,2.0,20.0,2,15,94,4080,819,934,1,227
12937,0.284,9.0,2.0,20.0,2,15,94,4080,819,934,1,227
12938,0.284,10.0,2.0,20.0,2,15,94,4080,819,934,1,227
12939,0.283,11.0,2.0,20.0,2,15,94,4080,819,934,1,227
12940,0.285,12.0,2.0,20.0,2,15,94,4080,819,934,1,227
12941,0.284,13.0,2.0,20.0,2,15,94,4080,819,934,1,227
12942,0.284,14.0,2.0,20.0,2,15,94,4080,819,934,1,227
12943,0.284,15.0,2.0,20.0,2,15,94,4080,819,934,1,227
12944,0.283,16.0,2.0,20.0,2,15,94,4080,819,934,1,227
12945,0.283,17.0,2.0,20.0,2,15,94,4080,819,934,1,227
12946,0.283,18.0,2.0,20.0,2,15,94,4080,819,934,1,227
12947,0.284,19.0,2.0,20.0,2,15,94,4080,819,934,1,227
12948,0.283,20.0,2.0,20.0,2,15,94,4080,819,934,1,227
12949,0.285,21.0,2.0,20.0,2,15,94,4080,819,934,1,227
12950,0.283,22.0,2.0,20.0,2,15,94,4080,819,934,1,227
12951,0.293,23.0,2.0,20.0,2,15,94,4080,819,934,1,227
12952,0.31,24.0,2.0,20.0,2,15,94,4080,819,934,1,227
12953,0.302,25.0,2.0,20.0,2,15,94,4080,819,934,1,227
12954,0.283,26.0,2.0,20.0,2,15,94,4080,819,934,1,227
12955,0.285,27.0,2.0,20.0,2,15,94,4080,819,934,1,227
12956,0.283,28.0,2.0,20.0,2,15,94,4080,819,934,1,227
12957,0.283,29.0,2.0,20.0,2,15,94,4080,819,934,1,227
12958,0.292,30.0,2.0,20.0,2,15,94,4080,819,934,1,227
12959,0.283,31.0,2.0,20.0,2,15,94,4080,819,934,1,227
12960,0.291,32.0,2.0,20.0,2,15,94,4080,819,934,1,227
12961,0.283,33.0,2.0,20.0,2,15,94,4080,819,934,1,227
12962,0.292,34.0,2.0,20.0,2,15,94,4080,819,934,1,227
12963,0.284,35.0,2.0,20.0,2,15,94,4080,819,934,1,227
12964,0.284,36.0,2.0,20.0,2,15,94,4080,819,934,1,227
12965,0.284,37.0,2.0,20.0,2,15,94,4080,819,934,1,227
12966,0.283,38.0,2.0,20.0,2,15,94,4080,819,934,1,227
12967,0.283,39.0,2.0,20.0,2,15,94,4080,819,934,1,227
12968,0.284,40.0,2.0,20.0,2,15,94,4080,819,934,1,227
12969,0.283,41.0,2.0,20.0,2,15,94,4080,819,934,1,227
12970,0.284,42.0,2.0,20.0,2,15,94,4080,819,934,1,227
12971,0.283,43.0,2.0,20.0,2,15,94,4080,819,934,1,227
12972,0.284,44.0,2.0,20.0,2,15,94,4080,819,934,1,227
12973,0.286,45.0,2.0,20.0,2,15,94,4080,819,934,1,227
12974,0.282,46.0,2.0,20.0,2,15,94,4080,819,934,1,227
12975,0.291,47.0,2.0,20.0,2,15,94,4080,819,934,1,227
12976,0.285,48.0,2.0,20.0,2,15,94,4080,819,934,1,227
12977,0.287,49.0,2.0,20.0,2,15,94,4080,819,934,1,227
12978,0.291,50.0,2.0,20.0,2,15,94,4080,819,934,1,227
12979,0.285,51.0,2.0,20.0,2,15,94,4080,819,934,1,227
12980,0.282,52.0,2.0,20.0,2,15,94,4080,819,934,1,227
12981,0.288,53.0,2.0,20.0,2,15,94,4080,819,934,1,227
12982,0.284,54.0,2.0,20.0,2,15,94,4080,819,934,1,227
12983,0.292,55.0,2.0,20.0,2,15,94,4080,819,934,1,227
12984,0.284,56.0,2.0,20.0,2,15,94,4080,819,934,1,227
12985,0.359,57.0,2.0,20.0,2,15,94,4080,819,934,1,227
12986,0.286,58.0,2.0,20.0,2,15,94,4080,819,934,1,227
12987,0.286,59.0,2.0,20.0,2,15,94,4080,819,934,1,227
12988,0.283,60.0,2.0,20.0,2,15,94,4080,819,934,1,227
12989,0.284,61.0,2.0,20.0,2,15,94,4080,819,934,1,227
12990,0.289,62.0,2.0,20.0,2,15,94,4080,819,934,1,227
12991,0.283,63.0,2.0,20.0,2,15,94,4080,819,934,1,227
12992,0.491,0.0,3.0,20.0,3,29,28,4080,819,934,1,227
12993,1.09,1.0,3.0,20.0,3,29,28,4080,819,934,1,227
12994,0.822,2.0,3.0,20.0,3,29,28,4080,819,934,1,227
12995,20.0,3.0,3.0,20.0,3,29,28,4080,819,934,1,227
12996,0.388,4.0,3.0,20.0,3,29,28,4080,819,934,1,227
12997,8.015,5.0,3.0,20.0,3,29,28,4080,819,934,1,227
12998,2.201,6.0,3.0,20.0,3,29,28,4080,819,934,1,227
12999,1.389,7.0,3.0,20.0,3,29,28,4080,819,934,1,227
13000,1.448,8.0,3.0,20.0,3,29,28,4080,819,934,1,227
13001,0.774,9.0,3.0,20.0,3,29,28,4080,819,934,1,227
13002,2.278,10.0,3.0,20.0,3,29,28,4080,819,934,1,227
13003,0.607,11.0,3.0,20.0,3,29,28,4080,819,934,1,227
13004,0.718,12.0,3.0,20.0,3,29,28,4080,819,934,1,227
13005,1.399,13.0,3.0,20.0,3,29,28,4080,819,934,1,227
13006,1.2,14.0,3.0,20.0,3,29,28,4080,819,934,1,227
13007,3.092,15.0,3.0,20.0,3,29,28,4080,819,934,1,227
13008,0.703,16.0,3.0,20.0,3,29,28,4080,819,934,1,227
13009,1.915,17.0,3.0,20.0,3,29,28,4080,819,934,1,227
13010,1.075,18.0,3.0,20.0,3,29,28,4080,819,934,1,227
13011,0.513,19.0,3.0,20.0,3,29,28,4080,819,934,1,227
13012,0.779,20.0,3.0,20.0,3,29,28,4080,819,934,1,227
13013,0.287,21.0,3.0,20.0,3,29,28,4080,819,934,1,227
13014,1.237,22.0,3.0,20.0,3,29,28,4080,819,934,1,227
13015,0.374,23.0,3.0,20.0,3,29,28,4080,819,934,1,227
13016,0.691,24.0,3.0,20.0,3,29,28,4080,819,934,1,227
13017,0.322,25.0,3.0,20.0,3,29,28,4080,819,934,1,227
13018,11.871,26.0,3.0,20.0,3,29,28,4080,819,934,1,227
13019,1.19,27.0,3.0,20.0,3,29,28,4080,819,934,1,227
13020,4.464,28.0,3.0,20.0,3,29,28,4080,819,934,1,227
13021,1.345,29.0,3.0,20.0,3,29,28,4080,819,934,1,227
13022,3.793,30.0,3.0,20.0,3,29,28,4080,819,934,1,227
13023,1.494,31.0,3.0,20.0,3,29,28,4080,819,934,1,227
13024,0.822,32.0,3.0,20.0,3,29,28,4080,819,934,1,227
13025,1.863,33.0,3.0,20.0,3,29,28,4080,819,934,1,227
13026,2.447,34.0,3.0,20.0,3,29,28,4080,819,934,1,227
13027,0.563,35.0,3.0,20.0,3,29,28,4080,819,934,1,227
13028,0.245,36.0,3.0,20.0,3,29,28,4080,819,934,1,227
13029,20.0,37.0,3.0,20.0,3,29,28,4080,819,934,1,227
13030,0.577,38.0,3.0,20.0,3,29,28,4080,819,934,1,227
13031,6.92,39.0,3.0,20.0,3,29,28,4080,819,934,1,227
13032,0.873,40.0,3.0,20.0,3,29,28,4080,819,934,1,227
13033,0.949,41.0,3.0,20.0,3,29,28,4080,819,934,1,227
13034,0.393,42.0,3.0,20.0,3,29,28,4080,819,934,1,227
13035,2.17,43.0,3.0,20.0,3,29,28,4080,819,934,1,227
13036,0.306,44.0,3.0,20.0,3,29,28,4080,819,934,1,227
13037,1.576,45.0,3.0,20.0,3,29,28,4080,819,934,1,227
13038,6.799,46.0,3.0,20.0,3,29,28,4080,819,934,1,227
13039,0.628,47.0,3.0,20.0,3,29,28,4080,819,934,1,227
13040,0.418,48.0,3.0,20.0,3,29,28,4080,819,934,1,227
13041,1.808,49.0,3.0,20.0,3,29,28,4080,819,934,1,227
13042,4.405,50.0,3.0,20.0,3,29,28,4080,819,934,1,227
13043,1.786,51.0,3.0,20.0,3,29,28,4080,819,934,1,227
13044,2.173,52.0,3.0,20.0,3,29,28,4080,819,934,1,227
13045,1.023,53.0,3.0,20.0,3,29,28,4080,819,934,1,227
13046,0.171,54.0,3.0,20.0,3,29,28,4080,819,934,1,227
13047,5.414,55.0,3.0,20.0,3,29,28,4080,819,934,1,227
13048,0.646,56.0,3.0,20.0,3,29,28,4080,819,934,1,227
13049,0.387,57.0,3.0,20.0,3,29,28,4080,819,934,1,227
13050,1.868,58.0,3.0,20.0,3,29,28,4080,819,934,1,227
13051,2.877,59.0,3.0,20.0,3,29,28,4080,819,934,1,227
13052,0.429,60.0,3.0,20.0,3,29,28,4080,819,934,1,227
13053,0.365,61.0,3.0,20.0,3,29,28,4080,819,934,1,227
13054,2.635,62.0,3.0,20.0,3,29,28,4080,819,934,1,227
13055,0.935,63.0,3.0,20.0,3,29,28,4080,819,934,1,227
13056,0.18,0.0,4.0,20.0,4,29,28,4080,819,934,1,227
13057,0.166,1.0,4.0,20.0,4,29,28,4080,819,934,1,227
13058,0.169,2.0,4.0,20.0,4,29,28,4080,819,934,1,227
13059,1.149,3.0,4.0,20.0,4,29,28,4080,819,934,1,227
13060,0.813,4.0,4.0,20.0,4,29,28,4080,819,934,1,227
13061,0.166,5.0,4.0,20.0,4,29,28,4080,819,934,1,227
13062,0.166,6.0,4.0,20.0,4,29,28,4080,819,934,1,227
13063,0.166,7.0,4.0,20.0,4,29,28,4080,819,934,1,227
13064,0.166,8.0,4.0,20.0,4,29,28,4080,819,934,1,227
13065,0.167,9.0,4.0,20.0,4,29,28,4080,819,934,1,227
13066,0.166,10.0,4.0,20.0,4,29,28,4080,819,934,1,227
13067,0.168,11.0,4.0,20.0,4,29,28,4080,819,934,1,227
13068,0.176,12.0,4.0,20.0,4,29,28,4080,819,934,1,227
13069,0.167,13.0,4.0,20.0,4,29,28,4080,819,934,1,227
13070,0.166,14.0,4.0,20.0,4,29,28,4080,819,934,1,227
13071,0.166,15.0,4.0,20.0,4,29,28,4080,819,934,1,227
13072,0.167,16.0,4.0,20.0,4,29,28,4080,819,934,1,227
13073,0.166,17.0,4.0,20.0,4,29,28,4080,819,934,1,227
13074,0.166,18.0,4.0,20.0,4,29,28,4080,819,934,1,227
13075,0.167,19.0,4.0,20.0,4,29,28,4080,819,934,1,227
13076,0.166,20.0,4.0,20.0,4,29,28,4080,819,934,1,227
13077,0.167,21.0,4.0,20.0,4,29,28,4080,819,934,1,227
13078,0.166,22.0,4.0,20.0,4,29,28,4080,819,934,1,227
13079,0.166,23.0,4.0,20.0,4,29,28,4080,819,934,1,227
13080,0.167,24.0,4.0,20.0,4,29,28,4080,819,934,1,227
13081,0.169,25.0,4.0,20.0,4,29,28,4080,819,934,1,227
13082,0.167,26.0,4.0,20.0,4,29,28,4080,819,934,1,227
13083,0.167,27.0,4.0,20.0,4,29,28,4080,819,934,1,227
13084,0.167,28.0,4.0,20.0,4,29,28,4080,819,934,1,227
13085,0.167,29.0,4.0,20.0,4,29,28,4080,819,934,1,227
13086,0.219,30.0,4.0,20.0,4,29,28,4080,819,934,1,227
13087,0.167,31.0,4.0,20.0,4,29,28,4080,819,934,1,227
13088,0.166,32.0,4.0,20.0,4,29,28,4080,819,934,1,227
13089,0.167,33.0,4.0,20.0,4,29,28,4080,819,934,1,227
13090,0.167,34.0,4.0,20.0,4,29,28,4080,819,934,1,227
13091,0.166,35.0,4.0,20.0,4,29,28,4080,819,934,1,227
13092,0.223,36.0,4.0,20.0,4,29,28,4080,819,934,1,227
13093,0.171,37.0,4.0,20.0,4,29,28,4080,819,934,1,227
13094,0.166,38.0,4.0,20.0,4,29,28,4080,819,934,1,227
13095,0.166,39.0,4.0,20.0,4,29,28,4080,819,934,1,227
13096,0.167,40.0,4.0,20.0,4,29,28,4080,819,934,1,227
13097,0.167,41.0,4.0,20.0,4,29,28,4080,819,934,1,227
13098,0.167,42.0,4.0,20.0,4,29,28,4080,819,934,1,227
13099,0.166,43.0,4.0,20.0,4,29,28,4080,819,934,1,227
13100,0.167,44.0,4.0,20.0,4,29,28,4080,819,934,1,227
13101,0.166,45.0,4.0,20.0,4,29,28,4080,819,934,1,227
13102,0.166,46.0,4.0,20.0,4,29,28,4080,819,934,1,227
13103,0.166,47.0,4.0,20.0,4,29,28,4080,819,934,1,227
13104,0.166,48.0,4.0,20.0,4,29,28,4080,819,934,1,227
13105,0.168,49.0,4.0,20.0,4,29,28,4080,819,934,1,227
13106,0.166,50.0,4.0,20.0,4,29,28,4080,819,934,1,227
13107,0.167,51.0,4.0,20.0,4,29,28,4080,819,934,1,227
13108,0.167,52.0,4.0,20.0,4,29,28,4080,819,934,1,227
13109,0.166,53.0,4.0,20.0,4,29,28,4080,819,934,1,227
13110,0.167,54.0,4.0,20.0,4,29,28,4080,819,934,1,227
13111,0.17,55.0,4.0,20.0,4,29,28,4080,819,934,1,227
13112,0.167,56.0,4.0,20.0,4,29,28,4080,819,934,1,227
13113,0.167,57.0,4.0,20.0,4,29,28,4080,819,934,1,227
13114,0.198,58.0,4.0,20.0,4,29,28,4080,819,934,1,227
13115,0.166,59.0,4.0,20.0,4,29,28,4080,819,934,1,227
13116,0.171,60.0,4.0,20.0,4,29,28,4080,819,934,1,227
13117,0.167,61.0,4.0,20.0,4,29,28,4080,819,934,1,227
13118,0.169,62.0,4.0,20.0,4,29,28,4080,819,934,1,227
13119,0.167,63.0,4.0,20.0,4,29,28,4080,819,934,1,227
13120,0.181,0.0,5.0,20.0,5,29,15,4080,819,934,1,227
