,time slice id,user id,service id,user ip add,user ip no,service wsdl add,user as,qos value
7185,17.0,17.0,5.0,17,39,303,112,20.0
7186,18.0,17.0,5.0,17,39,303,112,20.0
7187,19.0,17.0,5.0,17,39,303,112,20.0
7188,20.0,17.0,5.0,17,39,303,112,20.0
7189,21.0,17.0,5.0,17,39,303,112,20.0
7190,22.0,17.0,5.0,17,39,303,112,20.0
7191,23.0,17.0,5.0,17,39,303,112,20.0
7192,24.0,17.0,5.0,17,39,303,112,20.0
7193,25.0,17.0,5.0,17,39,303,112,20.0
7194,26.0,17.0,5.0,17,39,303,112,20.0
7195,27.0,17.0,5.0,17,39,303,112,20.0
7196,28.0,17.0,5.0,17,39,303,112,20.0
7197,29.0,17.0,5.0,17,39,303,112,20.0
7198,30.0,17.0,5.0,17,39,303,112,20.0
7199,31.0,17.0,5.0,17,39,303,112,20.0
7200,32.0,17.0,5.0,17,39,303,112,20.0
7201,33.0,17.0,5.0,17,39,303,112,20.0
7202,34.0,17.0,5.0,17,39,303,112,20.0
7203,35.0,17.0,5.0,17,39,303,112,20.0
7204,36.0,17.0,5.0,17,39,303,112,20.0
7205,37.0,17.0,5.0,17,39,303,112,20.0
7206,38.0,17.0,5.0,17,39,303,112,20.0
7207,39.0,17.0,5.0,17,39,303,112,20.0
7208,40.0,17.0,5.0,17,39,303,112,20.0
7209,41.0,17.0,5.0,17,39,303,112,20.0
7210,42.0,17.0,5.0,17,39,303,112,20.0
7211,43.0,17.0,5.0,17,39,303,112,20.0
7212,44.0,17.0,5.0,17,39,303,112,20.0
7213,45.0,17.0,5.0,17,39,303,112,20.0
7214,46.0,17.0,5.0,17,39,303,112,20.0
7215,47.0,17.0,5.0,17,39,303,112,20.0
7216,48.0,17.0,5.0,17,39,303,112,20.0
7217,49.0,17.0,5.0,17,39,303,112,20.0
7218,50.0,17.0,5.0,17,39,303,112,20.0
7219,51.0,17.0,5.0,17,39,303,112,20.0
7220,52.0,17.0,5.0,17,39,303,112,20.0
7221,53.0,17.0,5.0,17,39,303,112,20.0
7222,54.0,17.0,5.0,17,39,303,112,20.0
7223,55.0,17.0,5.0,17,39,303,112,20.0
7224,56.0,17.0,5.0,17,39,303,112,20.0
7225,57.0,17.0,5.0,17,39,303,112,20.0
7226,58.0,17.0,5.0,17,39,303,112,20.0
7227,59.0,17.0,5.0,17,39,303,112,20.0
7228,60.0,17.0,5.0,17,39,303,112,20.0
7229,61.0,17.0,5.0,17,39,303,112,20.0
7230,62.0,17.0,5.0,17,39,303,112,20.0
7231,63.0,17.0,5.0,17,39,303,112,20.0
7232,0.0,19.0,5.0,19,41,303,89,20.0
7233,1.0,19.0,5.0,19,41,303,89,20.0
7234,2.0,19.0,5.0,19,41,303,89,20.0
7235,3.0,19.0,5.0,19,41,303,89,20.0
7236,4.0,19.0,5.0,19,41,303,89,20.0
7237,5.0,19.0,5.0,19,41,303,89,20.0
7238,6.0,19.0,5.0,19,41,303,89,20.0
7239,7.0,19.0,5.0,19,41,303,89,20.0
7240,8.0,19.0,5.0,19,41,303,89,20.0
7241,9.0,19.0,5.0,19,41,303,89,20.0
7242,10.0,19.0,5.0,19,41,303,89,20.0
7243,11.0,19.0,5.0,19,41,303,89,20.0
7244,12.0,19.0,5.0,19,41,303,89,20.0
7245,13.0,19.0,5.0,19,41,303,89,20.0
7246,14.0,19.0,5.0,19,41,303,89,20.0
7247,15.0,19.0,5.0,19,41,303,89,20.0
7248,16.0,19.0,5.0,19,41,303,89,20.0
7249,17.0,19.0,5.0,19,41,303,89,20.0
7250,18.0,19.0,5.0,19,41,303,89,20.0
7251,19.0,19.0,5.0,19,41,303,89,20.0
7252,20.0,19.0,5.0,19,41,303,89,20.0
7253,21.0,19.0,5.0,19,41,303,89,20.0
7254,22.0,19.0,5.0,19,41,303,89,20.0
7255,23.0,19.0,5.0,19,41,303,89,20.0
7256,24.0,19.0,5.0,19,41,303,89,20.0
7257,25.0,19.0,5.0,19,41,303,89,20.0
7258,26.0,19.0,5.0,19,41,303,89,20.0
7259,27.0,19.0,5.0,19,41,303,89,20.0
7260,28.0,19.0,5.0,19,41,303,89,20.0
7261,29.0,19.0,5.0,19,41,303,89,20.0
7262,30.0,19.0,5.0,19,41,303,89,20.0
7263,31.0,19.0,5.0,19,41,303,89,20.0
7264,32.0,19.0,5.0,19,41,303,89,20.0
7265,33.0,19.0,5.0,19,41,303,89,20.0
7266,34.0,19.0,5.0,19,41,303,89,20.0
7267,35.0,19.0,5.0,19,41,303,89,20.0
7268,36.0,19.0,5.0,19,41,303,89,20.0
7269,37.0,19.0,5.0,19,41,303,89,20.0
7270,38.0,19.0,5.0,19,41,303,89,20.0
7271,39.0,19.0,5.0,19,41,303,89,20.0
7272,40.0,19.0,5.0,19,41,303,89,20.0
7273,41.0,19.0,5.0,19,41,303,89,20.0
7274,42.0,19.0,5.0,19,41,303,89,20.0
7275,43.0,19.0,5.0,19,41,303,89,20.0
7276,44.0,19.0,5.0,19,41,303,89,20.0
7277,45.0,19.0,5.0,19,41,303,89,20.0
7278,46.0,19.0,5.0,19,41,303,89,20.0
7279,47.0,19.0,5.0,19,41,303,89,20.0
7280,48.0,19.0,5.0,19,41,303,89,20.0
7281,49.0,19.0,5.0,19,41,303,89,20.0
7282,50.0,19.0,5.0,19,41,303,89,20.0
7283,51.0,19.0,5.0,19,41,303,89,20.0
7284,52.0,19.0,5.0,19,41,303,89,20.0
7285,53.0,19.0,5.0,19,41,303,89,20.0
7286,54.0,19.0,5.0,19,41,303,89,20.0
7287,55.0,19.0,5.0,19,41,303,89,20.0
7288,56.0,19.0,5.0,19,41,303,89,20.0
7289,57.0,19.0,5.0,19,41,303,89,20.0
7290,58.0,19.0,5.0,19,41,303,89,20.0
7291,59.0,19.0,5.0,19,41,303,89,20.0
7292,60.0,19.0,5.0,19,41,303,89,20.0
7293,61.0,19.0,5.0,19,41,303,89,20.0
7294,62.0,19.0,5.0,19,41,303,89,20.0
7295,63.0,19.0,5.0,19,41,303,89,20.0
7296,0.0,0.0,6.0,0,1,5473,115,1.363
7297,1.0,0.0,6.0,0,1,5473,115,0.644
7298,2.0,0.0,6.0,0,1,5473,115,0.632
7299,3.0,0.0,6.0,0,1,5473,115,0.644
7300,4.0,0.0,6.0,0,1,5473,115,0.648
7301,5.0,0.0,6.0,0,1,5473,115,0.692
7302,6.0,0.0,6.0,0,1,5473,115,0.652
7303,7.0,0.0,6.0,0,1,5473,115,0.662
7304,8.0,0.0,6.0,0,1,5473,115,0.644
7305,9.0,0.0,6.0,0,1,5473,115,0.643
7306,10.0,0.0,6.0,0,1,5473,115,0.666
7307,11.0,0.0,6.0,0,1,5473,115,0.629
7308,12.0,0.0,6.0,0,1,5473,115,0.639
7309,13.0,0.0,6.0,0,1,5473,115,0.654
7310,14.0,0.0,6.0,0,1,5473,115,0.64
7311,15.0,0.0,6.0,0,1,5473,115,0.645
7312,16.0,0.0,6.0,0,1,5473,115,0.651
7313,17.0,0.0,6.0,0,1,5473,115,0.624
7314,18.0,0.0,6.0,0,1,5473,115,0.646
7315,19.0,0.0,6.0,0,1,5473,115,0.634
7316,20.0,0.0,6.0,0,1,5473,115,0.639
7317,21.0,0.0,6.0,0,1,5473,115,1.65
7318,22.0,0.0,6.0,0,1,5473,115,0.656
7319,23.0,0.0,6.0,0,1,5473,115,0.636
7320,24.0,0.0,6.0,0,1,5473,115,0.627
7321,25.0,0.0,6.0,0,1,5473,115,0.643
7322,26.0,0.0,6.0,0,1,5473,115,0.642
7323,27.0,0.0,6.0,0,1,5473,115,0.636
7324,28.0,0.0,6.0,0,1,5473,115,0.626
7325,29.0,0.0,6.0,0,1,5473,115,0.626
7326,30.0,0.0,6.0,0,1,5473,115,0.644
7327,31.0,0.0,6.0,0,1,5473,115,0.626
7328,32.0,0.0,6.0,0,1,5473,115,0.637
7329,33.0,0.0,6.0,0,1,5473,115,0.641
7330,34.0,0.0,6.0,0,1,5473,115,0.634
7331,35.0,0.0,6.0,0,1,5473,115,0.654
7332,36.0,0.0,6.0,0,1,5473,115,0.613
7333,37.0,0.0,6.0,0,1,5473,115,0.653
7334,38.0,0.0,6.0,0,1,5473,115,0.65
7335,39.0,0.0,6.0,0,1,5473,115,0.626
7336,40.0,0.0,6.0,0,1,5473,115,0.627
7337,41.0,0.0,6.0,0,1,5473,115,0.634
7338,42.0,0.0,6.0,0,1,5473,115,0.627
7339,43.0,0.0,6.0,0,1,5473,115,0.635
7340,44.0,0.0,6.0,0,1,5473,115,0.626
7341,45.0,0.0,6.0,0,1,5473,115,0.651
7342,46.0,0.0,6.0,0,1,5473,115,0.634
7343,47.0,0.0,6.0,0,1,5473,115,0.639
7344,48.0,0.0,6.0,0,1,5473,115,0.644
7345,49.0,0.0,6.0,0,1,5473,115,0.637
7346,50.0,0.0,6.0,0,1,5473,115,0.638
7347,51.0,0.0,6.0,0,1,5473,115,0.611
7348,52.0,0.0,6.0,0,1,5473,115,0.678
7349,53.0,0.0,6.0,0,1,5473,115,0.749
7350,54.0,0.0,6.0,0,1,5473,115,0.633
7351,55.0,0.0,6.0,0,1,5473,115,0.634
7352,56.0,0.0,6.0,0,1,5473,115,0.626
7353,57.0,0.0,6.0,0,1,5473,115,0.651
7354,58.0,0.0,6.0,0,1,5473,115,0.639
7355,59.0,0.0,6.0,0,1,5473,115,0.654
7356,60.0,0.0,6.0,0,1,5473,115,0.646
7357,61.0,0.0,6.0,0,1,5473,115,0.678
7358,62.0,0.0,6.0,0,1,5473,115,0.648
7359,63.0,0.0,6.0,0,1,5473,115,3.582
7360,0.0,1.0,6.0,1,0,5473,115,0.886
7361,1.0,1.0,6.0,1,0,5473,115,0.438
7362,2.0,1.0,6.0,1,0,5473,115,0.428
7363,3.0,1.0,6.0,1,0,5473,115,0.428
7364,4.0,1.0,6.0,1,0,5473,115,0.431
7365,5.0,1.0,6.0,1,0,5473,115,0.433
7366,6.0,1.0,6.0,1,0,5473,115,0.417
7367,7.0,1.0,6.0,1,0,5473,115,0.427
7368,8.0,1.0,6.0,1,0,5473,115,0.428
7369,9.0,1.0,6.0,1,0,5473,115,0.432
7370,10.0,1.0,6.0,1,0,5473,115,0.427
7371,11.0,1.0,6.0,1,0,5473,115,0.431
7372,12.0,1.0,6.0,1,0,5473,115,0.418
7373,13.0,1.0,6.0,1,0,5473,115,0.417
7374,14.0,1.0,6.0,1,0,5473,115,0.428
7375,15.0,1.0,6.0,1,0,5473,115,0.428
7376,16.0,1.0,6.0,1,0,5473,115,0.443
7377,17.0,1.0,6.0,1,0,5473,115,0.428
7378,18.0,1.0,6.0,1,0,5473,115,0.417
7379,19.0,1.0,6.0,1,0,5473,115,0.447
7380,20.0,1.0,6.0,1,0,5473,115,0.44
7381,21.0,1.0,6.0,1,0,5473,115,0.427
7382,22.0,1.0,6.0,1,0,5473,115,0.47
7383,23.0,1.0,6.0,1,0,5473,115,0.421
7384,24.0,1.0,6.0,1,0,5473,115,0.42
7385,25.0,1.0,6.0,1,0,5473,115,0.418
7386,26.0,1.0,6.0,1,0,5473,115,0.424
7387,27.0,1.0,6.0,1,0,5473,115,0.43
7388,28.0,1.0,6.0,1,0,5473,115,0.432
7389,29.0,1.0,6.0,1,0,5473,115,0.432
7390,30.0,1.0,6.0,1,0,5473,115,0.428
7391,31.0,1.0,6.0,1,0,5473,115,0.441
7392,32.0,1.0,6.0,1,0,5473,115,0.436
7393,33.0,1.0,6.0,1,0,5473,115,0.433
7394,34.0,1.0,6.0,1,0,5473,115,0.418
7395,35.0,1.0,6.0,1,0,5473,115,0.432
7396,36.0,1.0,6.0,1,0,5473,115,0.43
7397,37.0,1.0,6.0,1,0,5473,115,0.421
7398,38.0,1.0,6.0,1,0,5473,115,0.427
7399,39.0,1.0,6.0,1,0,5473,115,0.43
7400,40.0,1.0,6.0,1,0,5473,115,0.417
7401,41.0,1.0,6.0,1,0,5473,115,0.417
7402,42.0,1.0,6.0,1,0,5473,115,0.45
7403,43.0,1.0,6.0,1,0,5473,115,0.418
7404,44.0,1.0,6.0,1,0,5473,115,0.432
7405,45.0,1.0,6.0,1,0,5473,115,0.417
7406,46.0,1.0,6.0,1,0,5473,115,0.7
7407,47.0,1.0,6.0,1,0,5473,115,0.423
7408,48.0,1.0,6.0,1,0,5473,115,0.428
7409,49.0,1.0,6.0,1,0,5473,115,0.417
7410,50.0,1.0,6.0,1,0,5473,115,0.418
7411,51.0,1.0,6.0,1,0,5473,115,0.417
7412,52.0,1.0,6.0,1,0,5473,115,0.428
7413,53.0,1.0,6.0,1,0,5473,115,0.428
7414,54.0,1.0,6.0,1,0,5473,115,0.429
7415,55.0,1.0,6.0,1,0,5473,115,0.429
7416,56.0,1.0,6.0,1,0,5473,115,0.431
7417,57.0,1.0,6.0,1,0,5473,115,0.472
7418,58.0,1.0,6.0,1,0,5473,115,0.435
7419,59.0,1.0,6.0,1,0,5473,115,0.417
7420,60.0,1.0,6.0,1,0,5473,115,0.418
7421,61.0,1.0,6.0,1,0,5473,115,0.439
7422,62.0,1.0,6.0,1,0,5473,115,0.429
7423,63.0,1.0,6.0,1,0,5473,115,0.428
7424,0.0,2.0,6.0,2,7,5473,94,0.418
7425,1.0,2.0,6.0,2,7,5473,94,0.434
7426,2.0,2.0,6.0,2,7,5473,94,0.418
7427,3.0,2.0,6.0,2,7,5473,94,0.417
7428,4.0,2.0,6.0,2,7,5473,94,0.418
7429,5.0,2.0,6.0,2,7,5473,94,0.434
7430,6.0,2.0,6.0,2,7,5473,94,0.421
7431,7.0,2.0,6.0,2,7,5473,94,0.418
7432,8.0,2.0,6.0,2,7,5473,94,0.422
7433,9.0,2.0,6.0,2,7,5473,94,0.42
7434,10.0,2.0,6.0,2,7,5473,94,0.421
7435,11.0,2.0,6.0,2,7,5473,94,0.433
7436,12.0,2.0,6.0,2,7,5473,94,0.433
7437,13.0,2.0,6.0,2,7,5473,94,0.417
7438,14.0,2.0,6.0,2,7,5473,94,0.419
7439,15.0,2.0,6.0,2,7,5473,94,0.439
7440,16.0,2.0,6.0,2,7,5473,94,0.434
7441,17.0,2.0,6.0,2,7,5473,94,0.443
7442,18.0,2.0,6.0,2,7,5473,94,0.437
7443,19.0,2.0,6.0,2,7,5473,94,0.435
7444,20.0,2.0,6.0,2,7,5473,94,0.539
7445,21.0,2.0,6.0,2,7,5473,94,0.441
7446,22.0,2.0,6.0,2,7,5473,94,0.451
7447,23.0,2.0,6.0,2,7,5473,94,0.422
7448,24.0,2.0,6.0,2,7,5473,94,0.446
7449,25.0,2.0,6.0,2,7,5473,94,0.418
7450,26.0,2.0,6.0,2,7,5473,94,0.425
7451,27.0,2.0,6.0,2,7,5473,94,0.448
7452,28.0,2.0,6.0,2,7,5473,94,0.417
7453,29.0,2.0,6.0,2,7,5473,94,0.452
7454,30.0,2.0,6.0,2,7,5473,94,0.445
7455,31.0,2.0,6.0,2,7,5473,94,0.451
7456,32.0,2.0,6.0,2,7,5473,94,0.42
7457,33.0,2.0,6.0,2,7,5473,94,0.418
7458,34.0,2.0,6.0,2,7,5473,94,0.458
7459,35.0,2.0,6.0,2,7,5473,94,0.441
7460,36.0,2.0,6.0,2,7,5473,94,0.442
7461,37.0,2.0,6.0,2,7,5473,94,0.418
7462,38.0,2.0,6.0,2,7,5473,94,0.42
7463,39.0,2.0,6.0,2,7,5473,94,0.418
7464,40.0,2.0,6.0,2,7,5473,94,0.435
7465,41.0,2.0,6.0,2,7,5473,94,0.418
7466,42.0,2.0,6.0,2,7,5473,94,0.418
7467,43.0,2.0,6.0,2,7,5473,94,0.427
7468,44.0,2.0,6.0,2,7,5473,94,0.424
7469,45.0,2.0,6.0,2,7,5473,94,0.429
7470,46.0,2.0,6.0,2,7,5473,94,0.444
7471,47.0,2.0,6.0,2,7,5473,94,0.418
7472,48.0,2.0,6.0,2,7,5473,94,0.417
7473,49.0,2.0,6.0,2,7,5473,94,0.434
7474,50.0,2.0,6.0,2,7,5473,94,0.435
7475,51.0,2.0,6.0,2,7,5473,94,0.418
7476,52.0,2.0,6.0,2,7,5473,94,0.419
7477,53.0,2.0,6.0,2,7,5473,94,0.438
7478,54.0,2.0,6.0,2,7,5473,94,0.417
7479,55.0,2.0,6.0,2,7,5473,94,0.426
7480,56.0,2.0,6.0,2,7,5473,94,0.419
7481,57.0,2.0,6.0,2,7,5473,94,0.604
7482,58.0,2.0,6.0,2,7,5473,94,0.434
7483,59.0,2.0,6.0,2,7,5473,94,0.419
7484,60.0,2.0,6.0,2,7,5473,94,0.422
7485,61.0,2.0,6.0,2,7,5473,94,0.44
7486,62.0,2.0,6.0,2,7,5473,94,0.434
7487,63.0,2.0,6.0,2,7,5473,94,0.418
7488,0.0,3.0,6.0,3,12,5473,28,4.187
7489,1.0,3.0,6.0,3,12,5473,28,5.208
7490,2.0,3.0,6.0,3,12,5473,28,2.041
7491,3.0,3.0,6.0,3,12,5473,28,2.979
7492,4.0,3.0,6.0,3,12,5473,28,3.951
7493,5.0,3.0,6.0,3,12,5473,28,1.125
7494,6.0,3.0,6.0,3,12,5473,28,1.943
7495,7.0,3.0,6.0,3,12,5473,28,1.198
7496,8.0,3.0,6.0,3,12,5473,28,4.084
7497,9.0,3.0,6.0,3,12,5473,28,1.791
7498,10.0,3.0,6.0,3,12,5473,28,5.02
7499,11.0,3.0,6.0,3,12,5473,28,7.401
7500,12.0,3.0,6.0,3,12,5473,28,1.783
7501,13.0,3.0,6.0,3,12,5473,28,3.517
7502,14.0,3.0,6.0,3,12,5473,28,5.064
7503,15.0,3.0,6.0,3,12,5473,28,2.92
7504,16.0,3.0,6.0,3,12,5473,28,4.016
7505,17.0,3.0,6.0,3,12,5473,28,2.34
7506,18.0,3.0,6.0,3,12,5473,28,7.134
7507,19.0,3.0,6.0,3,12,5473,28,2.693
7508,20.0,3.0,6.0,3,12,5473,28,1.387
7509,21.0,3.0,6.0,3,12,5473,28,2.296
7510,22.0,3.0,6.0,3,12,5473,28,9.521
7511,23.0,3.0,6.0,3,12,5473,28,4.47
7512,24.0,3.0,6.0,3,12,5473,28,5.374
7513,25.0,3.0,6.0,3,12,5473,28,18.0
7514,26.0,3.0,6.0,3,12,5473,28,3.458
7515,27.0,3.0,6.0,3,12,5473,28,10.247
7516,28.0,3.0,6.0,3,12,5473,28,3.214
7517,29.0,3.0,6.0,3,12,5473,28,2.026
7518,30.0,3.0,6.0,3,12,5473,28,7.535
7519,31.0,3.0,6.0,3,12,5473,28,4.35
7520,32.0,3.0,6.0,3,12,5473,28,5.187
7521,33.0,3.0,6.0,3,12,5473,28,3.749
7522,34.0,3.0,6.0,3,12,5473,28,2.254
7523,35.0,3.0,6.0,3,12,5473,28,6.012
7524,36.0,3.0,6.0,3,12,5473,28,2.912
7525,37.0,3.0,6.0,3,12,5473,28,10.148
7526,38.0,3.0,6.0,3,12,5473,28,1.236
7527,39.0,3.0,6.0,3,12,5473,28,5.274
7528,40.0,3.0,6.0,3,12,5473,28,4.308
7529,41.0,3.0,6.0,3,12,5473,28,5.719
7530,42.0,3.0,6.0,3,12,5473,28,2.22
7531,43.0,3.0,6.0,3,12,5473,28,4.58
7532,44.0,3.0,6.0,3,12,5473,28,2.406
7533,45.0,3.0,6.0,3,12,5473,28,2.6
7534,46.0,3.0,6.0,3,12,5473,28,7.959
7535,47.0,3.0,6.0,3,12,5473,28,1.266
7536,48.0,3.0,6.0,3,12,5473,28,5.34
7537,49.0,3.0,6.0,3,12,5473,28,1.785
7538,50.0,3.0,6.0,3,12,5473,28,9.095
7539,51.0,3.0,6.0,3,12,5473,28,8.731
7540,52.0,3.0,6.0,3,12,5473,28,3.758
7541,53.0,3.0,6.0,3,12,5473,28,2.694
7542,54.0,3.0,6.0,3,12,5473,28,6.304
7543,55.0,3.0,6.0,3,12,5473,28,2.153
7544,56.0,3.0,6.0,3,12,5473,28,3.903
7545,57.0,3.0,6.0,3,12,5473,28,4.068
7546,58.0,3.0,6.0,3,12,5473,28,4.872
7547,59.0,3.0,6.0,3,12,5473,28,11.258
7548,60.0,3.0,6.0,3,12,5473,28,1.939
7549,61.0,3.0,6.0,3,12,5473,28,3.477
7550,62.0,3.0,6.0,3,12,5473,28,20.0
7551,63.0,3.0,6.0,3,12,5473,28,2.51
7552,0.0,4.0,6.0,4,13,5473,28,0.785
7553,1.0,4.0,6.0,4,13,5473,28,0.588
7554,2.0,4.0,6.0,4,13,5473,28,0.589
7555,3.0,4.0,6.0,4,13,5473,28,0.559
7556,4.0,4.0,6.0,4,13,5473,28,0.567
7557,5.0,4.0,6.0,4,13,5473,28,0.56
7558,6.0,4.0,6.0,4,13,5473,28,0.56
7559,7.0,4.0,6.0,4,13,5473,28,0.575
7560,8.0,4.0,6.0,4,13,5473,28,0.564
7561,9.0,4.0,6.0,4,13,5473,28,0.559
7562,10.0,4.0,6.0,4,13,5473,28,0.576
7563,11.0,4.0,6.0,4,13,5473,28,0.562
7564,12.0,4.0,6.0,4,13,5473,28,0.568
7565,13.0,4.0,6.0,4,13,5473,28,0.576
7566,14.0,4.0,6.0,4,13,5473,28,0.561
7567,15.0,4.0,6.0,4,13,5473,28,0.568
7568,16.0,4.0,6.0,4,13,5473,28,0.56
7569,17.0,4.0,6.0,4,13,5473,28,0.575
7570,18.0,4.0,6.0,4,13,5473,28,0.56
7571,19.0,4.0,6.0,4,13,5473,28,0.56
7572,20.0,4.0,6.0,4,13,5473,28,0.574
7573,21.0,4.0,6.0,4,13,5473,28,0.577
7574,22.0,4.0,6.0,4,13,5473,28,0.594
7575,23.0,4.0,6.0,4,13,5473,28,0.809
7576,24.0,4.0,6.0,4,13,5473,28,0.576
7577,25.0,4.0,6.0,4,13,5473,28,0.583
7578,26.0,4.0,6.0,4,13,5473,28,0.58
7579,27.0,4.0,6.0,4,13,5473,28,0.57
7580,28.0,4.0,6.0,4,13,5473,28,0.578
7581,29.0,4.0,6.0,4,13,5473,28,0.584
7582,30.0,4.0,6.0,4,13,5473,28,0.598
7583,31.0,4.0,6.0,4,13,5473,28,0.579
7584,32.0,4.0,6.0,4,13,5473,28,0.585
7585,33.0,4.0,6.0,4,13,5473,28,0.599
7586,34.0,4.0,6.0,4,13,5473,28,1.328
7587,35.0,4.0,6.0,4,13,5473,28,0.576
7588,36.0,4.0,6.0,4,13,5473,28,0.599
7589,37.0,4.0,6.0,4,13,5473,28,0.58
7590,38.0,4.0,6.0,4,13,5473,28,0.989
7591,39.0,4.0,6.0,4,13,5473,28,0.588
7592,40.0,4.0,6.0,4,13,5473,28,2.059
7593,41.0,4.0,6.0,4,13,5473,28,0.564
7594,42.0,4.0,6.0,4,13,5473,28,0.767
7595,43.0,4.0,6.0,4,13,5473,28,0.577
7596,44.0,4.0,6.0,4,13,5473,28,0.601
7597,45.0,4.0,6.0,4,13,5473,28,0.794
7598,46.0,4.0,6.0,4,13,5473,28,0.566
7599,47.0,4.0,6.0,4,13,5473,28,0.579
7600,48.0,4.0,6.0,4,13,5473,28,0.567
7601,49.0,4.0,6.0,4,13,5473,28,0.566
7602,50.0,4.0,6.0,4,13,5473,28,0.765
7603,51.0,4.0,6.0,4,13,5473,28,1.143
7604,52.0,4.0,6.0,4,13,5473,28,0.561
7605,53.0,4.0,6.0,4,13,5473,28,0.69
7606,54.0,4.0,6.0,4,13,5473,28,0.579
7607,55.0,4.0,6.0,4,13,5473,28,0.58
7608,56.0,4.0,6.0,4,13,5473,28,0.56
7609,57.0,4.0,6.0,4,13,5473,28,2.049
7610,58.0,4.0,6.0,4,13,5473,28,0.994
7611,59.0,4.0,6.0,4,13,5473,28,0.576
7612,60.0,4.0,6.0,4,13,5473,28,0.586
7613,61.0,4.0,6.0,4,13,5473,28,0.583
7614,62.0,4.0,6.0,4,13,5473,28,0.577
7615,63.0,4.0,6.0,4,13,5473,28,0.563
7616,0.0,5.0,6.0,5,27,5473,15,1.306
7617,1.0,5.0,6.0,5,27,5473,15,0.586
7618,2.0,5.0,6.0,5,27,5473,15,0.578
7619,3.0,5.0,6.0,5,27,5473,15,0.576
7620,4.0,5.0,6.0,5,27,5473,15,0.585
7621,5.0,5.0,6.0,5,27,5473,15,0.577
7622,6.0,5.0,6.0,5,27,5473,15,0.571
7623,7.0,5.0,6.0,5,27,5473,15,0.575
7624,8.0,5.0,6.0,5,27,5473,15,0.584
7625,9.0,5.0,6.0,5,27,5473,15,0.572
7626,10.0,5.0,6.0,5,27,5473,15,0.572
7627,11.0,5.0,6.0,5,27,5473,15,0.572
7628,12.0,5.0,6.0,5,27,5473,15,0.575
7629,13.0,5.0,6.0,5,27,5473,15,0.583
7630,14.0,5.0,6.0,5,27,5473,15,0.579
7631,15.0,5.0,6.0,5,27,5473,15,0.574
7632,16.0,5.0,6.0,5,27,5473,15,0.574
7633,17.0,5.0,6.0,5,27,5473,15,0.587
7634,18.0,5.0,6.0,5,27,5473,15,0.576
7635,19.0,5.0,6.0,5,27,5473,15,0.572
7636,20.0,5.0,6.0,5,27,5473,15,0.592
7637,21.0,5.0,6.0,5,27,5473,15,0.578
7638,22.0,5.0,6.0,5,27,5473,15,0.595
7639,23.0,5.0,6.0,5,27,5473,15,0.839
7640,24.0,5.0,6.0,5,27,5473,15,0.576
7641,25.0,5.0,6.0,5,27,5473,15,0.575
7642,26.0,5.0,6.0,5,27,5473,15,0.576
7643,27.0,5.0,6.0,5,27,5473,15,0.575
7644,28.0,5.0,6.0,5,27,5473,15,0.58
7645,29.0,5.0,6.0,5,27,5473,15,0.582
7646,30.0,5.0,6.0,5,27,5473,15,0.589
7647,31.0,5.0,6.0,5,27,5473,15,0.585
7648,32.0,5.0,6.0,5,27,5473,15,0.597
7649,33.0,5.0,6.0,5,27,5473,15,0.574
7650,34.0,5.0,6.0,5,27,5473,15,1.397
7651,35.0,5.0,6.0,5,27,5473,15,0.576
7652,36.0,5.0,6.0,5,27,5473,15,0.593
7653,37.0,5.0,6.0,5,27,5473,15,0.581
7654,38.0,5.0,6.0,5,27,5473,15,0.999
7655,39.0,5.0,6.0,5,27,5473,15,0.578
7656,40.0,5.0,6.0,5,27,5473,15,2.101
7657,41.0,5.0,6.0,5,27,5473,15,0.582
7658,42.0,5.0,6.0,5,27,5473,15,0.768
7659,43.0,5.0,6.0,5,27,5473,15,0.573
7660,44.0,5.0,6.0,5,27,5473,15,0.588
7661,45.0,5.0,6.0,5,27,5473,15,0.766
7662,46.0,5.0,6.0,5,27,5473,15,0.583
7663,47.0,5.0,6.0,5,27,5473,15,0.578
7664,48.0,5.0,6.0,5,27,5473,15,0.587
7665,49.0,5.0,6.0,5,27,5473,15,0.574
7666,50.0,5.0,6.0,5,27,5473,15,0.719
7667,51.0,5.0,6.0,5,27,5473,15,1.177
7668,52.0,5.0,6.0,5,27,5473,15,0.582
7669,53.0,5.0,6.0,5,27,5473,15,0.631
7670,54.0,5.0,6.0,5,27,5473,15,0.575
7671,55.0,5.0,6.0,5,27,5473,15,0.577
7672,56.0,5.0,6.0,5,27,5473,15,0.574
7673,57.0,5.0,6.0,5,27,5473,15,2.118
7674,58.0,5.0,6.0,5,27,5473,15,1.013
7675,59.0,5.0,6.0,5,27,5473,15,0.576
7676,60.0,5.0,6.0,5,27,5473,15,0.576
7677,61.0,5.0,6.0,5,27,5473,15,0.573
7678,62.0,5.0,6.0,5,27,5473,15,0.582
7679,63.0,5.0,6.0,5,27,5473,15,0.576
7680,0.0,6.0,6.0,6,28,5473,15,0.47
7681,1.0,6.0,6.0,6,28,5473,15,0.453
7682,2.0,6.0,6.0,6,28,5473,15,0.459
7683,3.0,6.0,6.0,6,28,5473,15,0.461
7684,4.0,6.0,6.0,6,28,5473,15,0.467
7685,5.0,6.0,6.0,6,28,5473,15,0.453
7686,6.0,6.0,6.0,6,28,5473,15,0.457
